,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Price,Close,High,Low,Open,Volume,MA50d,Signal,Return,Strategy
351,351,351,351,351,2024-05-28,188.5318756103516,191.51876909707792,187.6487067626696,190.04019905563405,52280100,174.7358612060547,1,5.252944238831603e-05,5.252944238831603e-05
352,352,352,352,352,2024-05-29,188.82958984375,190.7745542503335,188.05557725890648,188.15481585355155,53068000,175.06938781738282,1,0.0015791188223985841,0.0015791188223985841
353,353,353,353,353,2024-05-30,189.8218994140625,190.70506832278696,189.1669762256753,189.2959682179504,49889100,175.375986328125,1,0.005255053358605544,0.005255053358605544
354,354,354,354,354,2024-05-31,190.77456665039065,191.09211806054816,188.4525287449312,189.9707854632458,75158300,175.65030548095703,1,0.005018742512159058,0.005018742512159058
355,355,355,355,355,2024-06-03,192.54087829589844,193.4935172538989,191.0424725318553,191.41954585254337,50080500,176.10463439941407,1,0.009258632723012195,0.009258632723012195
356,356,356,356,356,2024-06-04,192.8584442138672,193.82100104656783,191.548567440495,193.1462119125533,47471400,176.5472787475586,1,0.001649342834515899,0.001649342834515899
357,357,357,357,357,2024-06-05,194.3667755126953,195.3888694857624,193.37445009094603,193.9003813531384,54156800,177.04843139648438,1,0.007820924331192192,0.007820924331192192
358,358,358,358,358,2024-06-06,192.9874267578125,194.9919281725913,192.67980832687616,194.1881470745491,41181800,177.54459106445313,1,-0.007096628275302774,-0.007096628275302774
359,359,359,359,359,2024-06-07,195.37893676757807,195.42855606321456,192.65004206608785,193.1561225415401,53103900,178.01723052978517,1,0.01239205087058215,0.01239205087058215
360,360,360,360,360,2024-06-10,191.6378631591797,195.7857909182053,190.6753063763642,195.3888517006261,97010200,178.45131866455077,1,-0.019147783636721982,-0.019147783636721982
361,361,361,361,361,2024-06-11,205.5601959228516,205.5701288673056,192.14396771907968,192.1638033246204,172373300,179.19259155273437,1,0.07264917555518569,0.07264917555518569
362,362,362,362,362,2024-06-12,211.4347686767578,218.51003809526927,205.3121079690946,205.7785020929093,198134300,180.07494140625,1,0.028578357437015756,0.028578357437015756
363,363,363,363,363,2024-06-13,212.5957794189453,215.08651049080893,209.9760412117141,213.0919420729033,97862700,180.9644580078125,1,0.005491106072353036,0.005491106072353036
364,364,364,364,364,2024-06-14,210.8592071533203,213.51863167298376,209.67833763090167,212.20877015870124,70122700,181.83569305419923,1,-0.008168423053229512,-0.008168423053229512
365,365,365,365,365,2024-06-17,215.0071563720703,217.2696572176473,211.0874738193539,211.7324793139925,93728300,182.7748239135742,1,0.019671653302451908,0.019671653302451908
366,366,366,366,366,2024-06-18,212.64540100097656,216.9521046980201,211.3653079111793,215.9200778138528,79943300,183.68911590576172,1,-0.010984543077285913,-0.010984543077285913
367,367,367,367,367,2024-06-20,208.07077026367188,212.59578653831548,207.24715355520107,212.28815296354617,86172500,184.48773559570313,1,-0.02151295403413722,-0.02151295403413722
368,368,368,368,368,2024-06-21,205.8975982666016,210.26382387597764,205.5205097773767,208.77533580800625,241805100,185.28035064697266,1,-0.010444388677546601,-0.010444388677546601
369,369,369,369,369,2024-06-24,206.54258728027344,211.0675882243761,205.00448003735443,206.12581247138849,80727000,185.94197540283204,1,0.0031325718177475093,0.0031325718177475093
370,370,370,370,370,2024-06-25,207.4654693603516,209.75773850908567,207.0089930344414,207.54484206411715,55549700,186.59212951660157,1,0.0044682411130341215,0.0044682411130341215
371,371,371,371,371,2024-06-26,211.61338806152344,213.2110325348534,209.0234182045521,209.876818640151,66213200,187.40174652099608,1,0.019993296783125114,0.019993296783125114
372,372,372,372,372,2024-06-27,212.4568634033203,214.0842763709762,210.7202940415425,213.0423317255729,49772700,188.29383575439454,1,0.003985926171890641,0.003985926171890641
373,373,373,373,373,2024-06-28,209.0035400390625,214.41172478378184,208.6860038316288,214.11402417940656,82542700,189.14420989990234,1,-0.0162542330190677,-0.0162542330190677
374,374,374,374,374,2024-07-01,215.08653259277344,215.8406944532805,210.2935990460224,210.46229254870087,60402900,190.1352703857422,1,0.02910473455413265,0.02910473455413265
375,375,375,375,375,2024-07-02,218.5795135498047,218.6886699462021,213.4491932024929,214.4911227279333,58046200,191.23662261962892,1,0.016239886872157383,0.016239886872157383
376,376,376,376,376,2024-07-03,219.8497009277344,219.8497009277344,217.3490366171692,218.3115934907129,37369800,192.34673004150392,1,0.005811099847837786,0.005811099847837786
377,377,377,377,377,2024-07-05,224.6029052734375,224.71206166235044,219.94889718329503,219.94889718329503,60412400,193.53089294433593,1,0.021620244765606866,0.021620244765606866
378,378,378,378,378,2024-07-08,226.07156372070312,226.1013322692385,221.53662969916704,225.3471553285217,59085900,194.70241088867186,1,0.0065389111751588125,0.0065389111751588125
379,379,379,379,379,2024-07-09,226.9249725341797,227.6394480565936,224.6327032088037,226.1807284601389,48076100,195.87375427246093,1,0.003774949840798625,0.003774949840798625
380,380,380,380,380,2024-07-10,231.1919403076172,231.29117889263887,227.49057123987387,227.5401905323848,62627700,197.1421304321289,1,0.018803429722988207,0.018803429722988207
381,381,381,381,381,2024-07-11,225.8235015869141,230.6065022056456,224.0373128145247,229.61417679228308,64710600,198.2198959350586,1,-0.023220700140151984,-0.023220700140151984
382,382,382,382,382,2024-07-12,228.77069091796875,230.8545803134063,226.9249650693961,227.1631286162611,53046500,199.41943298339845,1,0.013050853034976662,0.013050853034976662
383,383,383,383,383,2024-07-15,232.6010589599609,235.409341553401,231.30111515749465,234.6650975313768,62631300,200.7159915161133,1,0.016743263862264657,0.016743263862264657
384,384,384,384,384,2024-07-16,233.0178680419922,234.4567369075411,230.54697223527828,233.1964793539142,43234300,201.94695922851562,1,0.0017919483423463056,0.0017919483423463056
385,385,385,385,385,2024-07-17,227.1234436035156,229.6836449661141,224.9006292447048,227.6890612108438,57345900,202.85490478515624,1,-0.025296019090752075,-0.025296019090752075
386,386,386,386,386,2024-07-18,222.45950317382807,228.67146993188885,220.5641731481692,228.51269423226464,66034600,203.7026708984375,1,-0.020534826153081998,-0.020534826153081998
387,387,387,387,387,2024-07-19,222.5885009765625,225.0593965950336,221.5664070583836,223.0945966051545,49151500,204.53934173583986,1,0.0005798709468196606,0.0005798709468196606
388,388,388,388,388,2024-07-22,222.2411956787109,226.03187070395737,221.3778623137636,225.2677759323044,48201800,205.3623275756836,1,-0.0015603020655957645,-0.0015603020655957645
389,389,389,389,389,2024-07-23,223.2831115722656,225.19830728583617,220.97099179311,222.64802398231987,39960300,206.1698812866211,1,0.004688221238068557,0.004688221238068557
390,390,390,390,390,2024-07-24,216.8627777099609,223.0747441599071,215.46361045876344,222.280880842846,61777600,206.87423400878907,1,-0.028754229628454198,-0.028754229628454198
391,391,391,391,391,2024-07-25,215.8208465576172,219.15506035064124,212.97286249707204,217.2497823474704,51391200,207.49364410400392,1,-0.004804564265690758,-0.004804564265690758
392,392,392,392,392,2024-07-26,216.2872314453125,217.80548795978973,214.3521849755396,217.02154248476683,41601300,208.09955810546876,1,0.0021609816434984275,0.0021609816434984275
393,393,393,393,393,2024-07-29,216.5650634765625,217.6169257968696,214.0941682047928,215.294888394492,36311800,208.66557983398437,1,0.0012845512395411873,0.0012845512395411873
394,394,394,394,394,2024-07-30,217.12078857421875,218.63904514115285,214.46134877521007,217.50779485320817,41643800,209.24033477783203,1,0.002566088401956712,0.002566088401956712
395,395,395,395,395,2024-07-31,220.3756103515625,222.10226187087767,218.936741656308,219.7405227481965,50036300,209.87959106445314,1,0.014990834358687533,0.014990834358687533
396,396,396,396,396,2024-08-01,216.6841735839844,222.7572001483694,215.35446119036925,222.64804374939,62501000,210.42179809570314,1,-0.01675065930249353,-0.01675065930249353
397,397,397,397,397,2024-08-02,218.1726531982422,223.86860618805187,216.0391597412521,217.46809553371503,105568600,210.96777557373048,1,0.006869350860462697,0.006869350860462697
398,398,398,398,398,2024-08-05,207.6639404296875,211.8614726265992,194.4957781490091,197.562059997048,119548600,211.33235626220704,0,-0.04816695683214689,-0.04816695683214689
399,399,399,399,399,2024-08-06,205.6395721435547,208.3783997216886,199.52685967053256,203.72439154098564,69660500,211.7362322998047,0,-0.00974828986652232,-0.0
400,400,400,400,400,2024-08-07,208.209701538086,212.00037630720823,204.80601788828693,205.3120983398537,63516400,212.1299868774414,0,0.012498223798759645,0.0
401,401,401,401,401,2024-08-08,211.67291259765625,212.5560815310077,207.22729938249148,211.4744505610448,47161100,212.5928076171875,0,0.016633283819086353,0.0
402,402,402,402,402,2024-08-09,214.58042907714844,215.1162780786914,210.3431957915856,210.4722029263773,42201600,213.10782440185548,1,0.013735893004972022,0.0
403,403,403,403,403,2024-08-12,216.11038208007807,218.0774562105273,214.19298467780987,214.659918636134,38028100,213.6335940551758,1,0.007129974571816966,0.007129974571816966
404,404,404,404,404,2024-08-13,219.82598876953125,220.44193777769505,217.5807279037812,217.5807279037812,44155300,214.2146224975586,1,0.017193096665186536,0.017193096665186536
405,405,405,405,405,2024-08-14,220.27305603027344,221.57450454206744,218.2662343099079,219.13056699635607,41960600,214.76926605224608,1,0.002033732513815334,0.002033732513815334
406,406,406,406,406,2024-08-15,223.2534637451172,223.87935717471936,221.30624816369337,223.1342517239393,46414000,215.3771664428711,1,0.013530514210662759,0.013530514210662759
407,407,407,407,407,2024-08-16,224.5747985839844,225.34970708383625,222.1904519112624,222.45869413327577,44340200,215.98132690429688,1,0.005918541270095279,0.005918541270095279
408,408,408,408,408,2024-08-19,224.4158477783203,224.515201244893,221.5844407323156,224.24695901251525,40687800,216.60989532470703,1,-0.00070778558710205,-0.00070778558710205
409,409,409,409,409,2024-08-20,225.0317840576172,225.68748051768907,223.97870407222223,224.2966230198485,30299000,217.2029522705078,1,0.002744620245827223,0.002744620245827223
410,410,410,410,410,2024-08-21,224.9225006103516,226.4921913011218,223.58131984717625,225.0417277949432,34765500,217.86864501953124,1,-0.0004856356079797619,-0.0004856356079797619
411,411,411,411,411,2024-08-22,223.0647125244141,226.84984597984075,222.4388190632393,226.3034322565302,43695300,218.2187353515625,1,-0.008259680916298695,-0.008259680916298695
412,412,412,412,412,2024-08-23,225.3596343994141,226.73063334528243,222.866020162344,224.187342377279,38677300,218.49723266601563,1,0.010288143960685003,0.010288143960685003
413,413,413,413,413,2024-08-26,225.69741821289065,225.79677167752968,222.42889539152745,225.28016094798537,30602200,218.75926544189454,1,0.0014988656436933923,0.0014988656436933923
414,414,414,414,414,2024-08-27,226.5418701171875,227.35652605602343,223.4223624308928,224.52511915345733,35934600,219.0729187011719,1,0.0037415222158203587,0.0037415222158203587
415,415,415,415,415,2024-08-28,225.0119171142578,228.35991942602843,224.20719049274723,226.43257756563744,38052200,219.27301391601563,1,-0.006753510960857967,-0.006753510960857967
416,416,416,416,416,2024-08-29,228.2903747558593,231.39995310375195,227.3863249726349,228.598364417408,51906300,219.58591339111328,1,0.014570151144202459,0.014570151144202459
417,417,417,417,417,2024-08-30,227.5055389404297,228.89639643358683,225.99545426270925,228.68777538921813,52990800,219.97460876464845,1,-0.003437883950512255,-0.003437883950512255
418,418,418,418,418,2024-09-03,221.31619262695312,227.5055309941364,219.7266282681139,227.0584707554657,50190600,220.28298065185547,1,-0.027205255495327485,-0.027205255495327485
419,419,419,419,419,2024-09-04,219.40872192382807,220.3326453956529,216.0607044955809,220.2134333758585,43840200,220.54030334472657,0,-0.008618757988215764,-0.008618757988215764
420,420,420,420,420,2024-09-05,220.92874145507807,224.0085015990201,220.0743532532445,220.1836359939166,36615400,220.8095687866211,1,0.006927799031515747,0.0
421,421,421,421,421,2024-09-06,219.37890625,223.77005891628232,218.3357556594125,222.48846914066647,48423000,220.96487915039063,0,-0.007015090906101973,-0.007015090906101973
422,422,422,422,422,2024-09-09,219.4683380126953,219.82598924771256,215.2957503769675,219.37892899374344,67180000,221.10510864257813,0,0.00040765889585303583,0.0
423,423,423,423,423,2024-09-10,218.6735382080078,220.0345925843304,215.3155916138712,217.4913018551984,51591000,221.29850860595704,0,-0.0036214782135978174,-0.0
424,424,424,424,424,2024-09-11,221.2069091796875,221.63409569372263,216.46803428284608,220.01474349397893,44587100,221.42091613769531,0,0.011585173919259839,0.0
425,425,425,425,425,2024-09-12,221.31619262695312,222.09110108310472,218.385447552102,221.04795042006705,37455600,221.47564971923828,0,0.0004940327030058533,0.0
426,426,426,426,426,2024-09-13,221.0479431152344,222.5778862537105,220.461797151476,222.12089674811224,36766600,221.49961456298828,0,-0.0012120645513312711,-0.0
427,427,427,427,427,2024-09-16,214.9082946777344,215.80241517960704,212.523948074058,215.126845002842,59357400,221.30572235107422,0,-0.02777518917830124,-0.0
428,428,428,428,428,2024-09-17,215.37521362304688,215.48449636527133,213.10016491936787,214.34200737227792,45519300,221.0917953491211,0,0.0021726427358825795,0.0
429,429,429,429,429,2024-09-18,219.24978637695312,221.25660816461053,216.1203340830617,216.1302785252689,59894900,220.93829162597658,0,0.01798987306258737,0.0
430,430,430,430,430,2024-09-19,227.3763732910156,228.32018565098164,223.16405353373213,223.52170475455893,66781300,220.86198028564453,1,0.0370654268282411,0.0
431,431,431,431,431,2024-09-20,226.71075439453125,231.56884144729943,226.1345376792504,228.4692075464048,318679900,220.87972534179687,1,-0.002927388131186537,-0.002927388131186537
432,432,432,432,432,2024-09-23,224.99205017089844,227.95259834339623,224.33635371548323,225.8563676699032,54146000,220.80415252685546,1,-0.007581044085107069,-0.007581044085107069
433,433,433,433,433,2024-09-24,225.8861846923828,227.8532741806864,224.2568878942957,227.15783023434287,43556100,220.6698550415039,1,0.003974071620775899,0.003974071620775899
434,434,434,434,434,2024-09-25,224.89268493652344,225.8066791177916,222.5580303354434,223.46208007568333,42308700,220.50735137939452,1,-0.004398231601513647,-0.004398231601513647
435,435,435,435,435,2024-09-26,226.03521728515625,227.0088175974504,223.9389864593978,225.81665178414173,36636700,220.48558685302734,1,0.005080344649517121,0.005080344649517121
436,436,436,436,436,2024-09-27,226.30343627929688,228.02215721764472,225.8166437201388,226.9690772008412,34026000,220.56246551513672,1,0.0011866247983924882,0.0011866247983924882
437,437,437,437,437,2024-09-30,231.4794311523437,231.4794311523437,228.1512873446241,228.5387415800987,54541900,220.74028411865234,1,0.022871923458814614,0.022871923458814614
438,438,438,438,438,2024-10-01,224.7337646484375,228.15130254219565,222.27988260723768,228.02216122790813,63285000,220.79013549804688,1,-0.02914153741576575,-0.02914153741576575
439,439,439,439,439,2024-10-02,225.300033569336,225.8861795938886,221.56457676904253,224.41584231153624,32880600,220.83047393798827,1,0.002519732278700282,0.002519732278700282
440,440,440,440,440,2024-10-03,224.1972503662109,225.3298099915582,221.862595826182,223.6707104185886,34044200,220.9771633911133,1,-0.0048947316414211794,-0.0048947316414211794
441,441,441,441,441,2024-10-04,225.31988525390625,226.51205091107013,222.66731173997377,226.41269745663607,37245100,221.16714416503908,1,0.005007353506171874,0.005007353506171874
442,442,442,442,442,2024-10-07,220.2432403564453,224.21713611955545,219.885589131397,223.0348997045567,39505400,221.2462643432617,0,-0.022530833848686815,-0.022530833848686815
443,443,443,443,443,2024-10-08,224.296630859375,224.50525191173784,221.79307211654884,222.83622285599392,31855700,221.40089569091796,1,0.01840415395437156,0.0
444,444,444,444,444,2024-10-09,228.04200744628903,228.25064364916537,223.36275355639287,223.7601370790405,33591100,221.61932006835937,1,0.016698318528298506,0.016698318528298506
445,445,445,445,445,2024-10-10,227.54527282714844,228.00227752622936,225.68748134269669,226.2935010745161,28183500,221.7627133178711,1,-0.002178259280837036,-0.002178259280837036
446,446,446,446,446,2024-10-11,226.0649871826172,227.9128492283195,225.85635099522128,227.8035664938185,31759200,221.95032958984376,1,-0.006505455490854017,-0.006505455490854017
447,447,447,447,447,2024-10-14,229.7905120849609,230.21769857807328,227.10813563369229,227.20747392643057,39882100,222.18268676757813,1,0.016479884606519057,0.016479884606519057
448,448,448,448,448,2024-10-15,232.3238983154297,235.9401430278398,230.8535458975589,232.085459100832,64751400,222.67588592529296,1,0.01102476428414123,0.01102476428414123
449,449,449,449,449,2024-10-16,230.26739501953125,230.60517253033711,228.3400530967301,230.0885769817669,34082200,223.1684423828125,1,-0.008851880115692157,-0.008851880115692157
450,450,450,450,450,2024-10-17,230.6349639892578,232.3238817771462,229.01561181125544,231.9066093915017,32993800,223.61694763183593,1,0.0015962701523390965,0.0015962701523390965
451,451,451,451,451,2024-10-18,233.4663848876953,234.63867690560429,232.4828401919167,234.63867690560429,46431500,224.05281707763672,1,0.012276633384040503,0.012276633384040503
452,452,452,452,452,2024-10-21,234.93670654296875,235.3043021987925,232.91995571367767,232.91995571367767,36254500,224.45994262695314,1,0.0062977873923080185,0.0062977873923080185
453,453,453,453,453,2024-10-22,234.32077026367188,234.67842149785605,231.0820505913223,232.36362533760988,38846600,224.824150390625,1,-0.002621711559509854,-0.002621711559509854
454,454,454,454,454,2024-10-23,229.2540283203125,233.6054487889833,226.2736066643371,232.552368896012,52287000,225.0127111816406,1,-0.021623102116205772,-0.021623102116205772
455,455,455,455,455,2024-10-24,229.0653076171875,229.3136761173618,226.91940013747097,228.4791464357764,31109500,225.18855621337892,1,-0.0008231947089772929,-0.0008231947089772929
456,456,456,456,456,2024-10-25,229.8998107910156,231.69799621804017,228.0718223581781,228.2407111108546,38802300,225.32148315429689,1,0.0036430797073065957,0.0036430797073065957
457,457,457,457,457,2024-10-28,231.87681579589844,233.19813797949908,231.032372026897,231.7973512193415,36087100,225.46752349853514,1,0.008599419886778259,0.008599419886778259
458,458,458,458,458,2024-10-29,232.1450653076172,232.8007617788984,230.8038845173168,231.5787930163908,35417200,225.6221078491211,1,0.0011568621502671128,0.0011568621502671128
459,459,459,459,459,2024-10-30,228.59835815429688,231.94636045913165,228.0519444590485,231.09197226998216,47070900,225.6934393310547,1,-0.015277977796428921,-0.015277977796428921
460,460,460,460,460,2024-10-31,224.43569946289065,228.330115454563,223.89921505082023,227.8433077709005,64370100,225.68370330810546,0,-0.018209486389209162,-0.018209486389209162
461,461,461,461,461,2024-11-01,221.4552764892578,223.8793552942412,218.8325059309105,219.5279346472888,65276700,225.65151458740235,0,-0.013279629670170379,-0.0
462,462,462,462,462,2024-11-04,220.56114196777344,221.33605042123,218.2761640538016,219.54780947276663,44944500,225.55554473876953,0,-0.004037539929773293,-0.0
463,463,463,463,463,2024-11-05,221.9917449951172,222.4884819564664,219.6968226591573,220.3525190863484,28111300,225.48143127441406,0,0.00648619704531983,0.0
464,464,464,464,464,2024-11-06,221.2665100097656,224.5946536653585,219.7464961432124,221.15722727351368,54561100,225.37592407226563,0,-0.003266945738759519,-0.0
465,465,465,465,465,2024-11-07,225.9954528808593,226.39285156162416,223.1044551692448,223.16406118155703,42137700,225.39559478759764,1,0.021372158266901753,0.0
466,466,466,466,466,2024-11-08,225.7269287109375,227.4176895436531,225.17991383614745,225.9357792784742,38328800,225.34432586669922,1,-0.0011881839501582947,-0.0011881839501582947
467,467,467,467,467,2024-11-11,223.01174926757807,224.47376393957063,220.29658566640109,223.7775700900237,42005600,225.2544500732422,0,-0.012028602253461917,-0.012028602253461917
468,468,468,468,468,2024-11-12,223.01174926757807,224.3643609649356,222.14648085284745,223.3300179850212,40398300,225.28836120605467,0,0.0,0.0
469,469,469,469,469,2024-11-13,223.8969116210937,225.4185978724207,221.54973296285613,222.7929416764165,48566200,225.378125,0,0.003969128785468401,0.0
470,470,470,470,470,2024-11-14,226.98008728027344,227.62654977508777,223.777580251054,223.7974758407695,44923900,225.4991519165039,1,0.01377051446067945,0.0
471,471,471,471,471,2024-11-15,223.777587890625,225.68715481951835,223.05155818805096,225.1699757004777,47923700,225.5871255493164,0,-0.014109164499941373,-0.014109164499941373
472,472,472,472,472,2024-11-18,226.7811737060547,228.49183017609323,223.94665165924164,224.0262188410909,44633700,225.7333822631836,1,0.013422192292544155,0.0
473,473,473,473,473,2024-11-19,227.03973388671875,228.90952454109907,225.42854034251505,225.7467938634959,36211800,225.9007061767578,1,0.0011401307103171554,0.0011401307103171554
474,474,474,474,474,2024-11-20,227.7558441162109,228.68078414631773,224.6627401240164,226.82094870348703,35169600,226.03168487548828,1,0.0031541185202828004,0.0031541185202828004
475,475,475,475,475,2024-11-21,227.2784423828125,228.9095315645878,224.48371169719937,227.63648708983084,42108300,226.15092987060547,1,-0.0020961118923246147,-0.0020961118923246147
476,476,476,476,476,2024-11-22,228.62110900878903,229.46649702017743,226.82094518602503,226.82094518602503,38168300,226.30239318847657,1,0.005907584599312843,0.005907584599312843
477,477,477,477,477,2024-11-25,231.6048278808593,231.9827682223508,228.49184328283928,230.2024998510045,90152800,226.63632385253905,1,0.013050933419956223,0.013050933419956223
478,478,478,478,478,2024-11-26,233.7829132080078,234.29015208323423,232.0623165721609,232.0623165721609,45986200,227.0044778442383,1,0.009404317462108125,0.009404317462108125
479,479,479,479,479,2024-11-27,233.65362548828125,234.4095061449918,232.53971526898803,233.19613315216665,33498400,227.29255462646483,1,-0.0005530246755524049,-0.0005530246755524049
480,480,480,480,480,2024-11-29,236.0406036376953,236.5179915802129,232.69885768829369,233.5342903816718,28481400,227.46583923339844,1,0.010215883209284016,0.010215883209284016
481,481,481,481,481,2024-12-02,238.28829956054688,239.4817769036961,235.8715090788613,235.9809120539101,48137100,227.69739013671875,1,0.009522496927272694,0.009522496927272694
482,482,482,482,482,2024-12-03,241.3316802978516,241.441083276618,237.60205398884364,238.50711361537608,38861000,228.0241827392578,1,0.012771842943683609,0.012771842943683609
483,483,483,483,483,2024-12-04,241.68972778320312,242.7837575833276,239.9392952788925,241.55048900644988,44383900,228.3402536010742,1,0.001483632339150942,0.001483632339150942
484,484,484,484,484,2024-12-05,241.7195587158203,243.21140922639395,240.81451427308068,242.6644095132275,40033900,228.67679107666015,1,0.0001234265638461185,0.0001234265638461185
485,485,485,485,485,2024-12-06,241.5206451416016,243.3009285590703,240.76477968960373,241.5902721155965,36870600,228.98649963378907,1,-0.0008229105467323361,-0.0008229105467323361
486,486,486,486,486,2024-12-09,245.409408569336,245.89675186527563,240.43657354260168,240.516140724136,44649200,229.36861907958985,1,0.01610116363118541,0.01610116363118541
487,487,487,487,487,2024-12-10,246.42385864257807,246.86147053083656,244.00705305092785,245.54863486606115,36914800,229.66750762939452,1,0.004133704894021761,0.004133704894021761
488,488,488,488,488,2024-12-11,245.1508178710937,249.43739908317045,244.9220565413804,246.61283253090065,45205800,230.07584869384766,1,-0.005166061348511053,-0.005166061348511053
489,489,489,489,489,2024-12-12,246.6128387451172,247.3885997871069,244.3452120348149,245.5486447760948,32777500,230.50210479736327,1,0.005963760948137109,0.005963760948137109
490,490,490,490,490,2024-12-13,246.7819061279297,247.9355922748061,244.90217516924,246.47359279661413,33155300,230.95379791259765,1,0.000685557912040613,0.000685557912040613
491,491,491,491,491,2024-12-16,249.67608642578125,250.01425073054844,246.3045049916291,246.6426692963963,51694800,231.44092193603515,1,0.011727684347941025,0.011727684347941025
492,492,492,492,492,2024-12-17,252.1028289794922,252.45093348613432,248.4229342596344,248.721307383058,51356400,232.0781137084961,1,0.009719563408938203,0.009719563408938203
493,493,493,493,493,2024-12-18,246.7023468017578,252.89849494785605,246.39403346062903,250.7900177691265,56774100,232.52622802734376,1,-0.021421743657520365,-0.021421743657520365
494,494,494,494,494,2024-12-19,248.4328765869141,250.6308762664829,245.7475488049507,246.15532490458145,60882300,232.93404541015624,1,0.007014646628176857,0.007014646628176857
495,495,495,495,495,2024-12-20,253.1073608398437,253.6145845456153,244.35516822034683,246.69239156062656,147495300,233.44528717041013,1,0.0188158842627828,0.0188158842627828
496,496,496,496,496,2024-12-23,253.88311767578125,254.26104280923545,252.07299848460428,253.38583418491564,40858800,234.0016497802734,1,0.0030649319457305424,0.0030649319457305424
497,497,497,497,497,2024-12-24,256.7972106933594,256.80713572411884,253.90300191480816,254.10192745486225,23234700,234.5417837524414,1,0.011478088989357538,0.011478088989357538
498,498,498,498,498,2024-12-26,257.6127014160156,258.6868506395932,256.2302692406472,256.7872242633273,27237100,235.04755981445314,1,0.0031756214191516197,0.0031756214191516197
499,499,499,499,499,2024-12-27,254.2013702392578,257.29448932345014,251.68511699924173,256.42919055718573,42355300,235.52623931884764,1,-0.013242092326996358,-0.013242092326996358
500,500,500,500,500,2024-12-30,250.8297882080078,252.1227283114492,249.38766912858333,250.85962400320443,35557500,235.93013580322267,1,-0.013263429807937821,-0.013263429807937821
501,501,501,501,501,2024-12-31,249.05946350097656,251.9039256958292,248.0748367187972,251.0684930674946,39480700,236.24199737548827,1,-0.00705787267006408,-0.00705787267006408
502,502,502,502,502,2025-01-02,242.5251617431641,247.74663833648884,240.5061920078161,247.57754859678104,55740700,236.3937664794922,1,-0.026235910356350867,-0.026235910356350867
503,503,503,503,503,2025-01-03,242.03781127929688,242.853348279154,240.5757966624965,242.03781127929688,40244100,236.54810729980468,1,-0.0020094841309015177,-0.0020094841309015177
504,504,504,504,504,2025-01-06,243.66891479492188,245.9862577240781,241.87869116125097,242.98266113735733,45045600,236.83640502929688,1,0.006739044230336333,0.006739044230336333
505,505,505,505,505,2025-01-07,240.89407348632807,244.215923537777,240.0387452815234,241.6598791297847,40856000,237.07298034667966,1,-0.011387752561417996,-0.011387752561417996
506,506,506,506,506,2025-01-08,241.38140869140625,242.38593107741448,238.7458122027361,240.6056476428208,37628900,237.30261230468747,1,0.00202302695963108,0.00202302695963108
507,507,507,507,507,2025-01-10,235.5631866455078,238.8552008004512,231.73409784256123,238.70600665338927,61710900,237.37633972167964,0,-0.024103853223164884,-0.024103853223164884
508,508,508,508,508,2025-01-13,233.12648010253903,233.39501742033124,228.4719141988712,232.2612117379593,49630700,237.3959680175781,0,-0.010344173797562473,-0.0
509,509,509,509,509,2025-01-14,232.0125732421875,234.83713969366363,231.2069764534674,233.47458784982285,39435300,237.4642523193359,0,-0.0047781224160446945,-0.0
510,510,510,510,510,2025-01-15,236.57763671875,237.66172623332488,233.15632396556444,233.36518970349533,39832000,237.7070910644531,0,0.0196759314065158,0.0
511,511,511,511,511,2025-01-16,227.0198669433593,236.71689557722044,226.79112077355305,236.06049286491137,71759100,237.8183828735351,0,-0.04040014055408481,-0.0
512,512,512,512,512,2025-01-17,228.7305145263672,231.0279618693864,227.2386640256131,230.85888730040747,68488300,237.98177032470699,0,0.007535232955777849,0.0
513,513,513,513,513,2025-01-21,221.430404663086,223.2007327760936,218.1881215835537,222.78301644137267,98070400,237.97054351806636,0,-0.03191576724425049,-0.0
514,514,514,514,514,2025-01-22,222.6139373779297,222.9023551356524,218.5958781281944,218.5958781281944,64126500,237.99749206542964,0,0.005344942202695657,0.0
515,515,515,515,515,2025-01-23,222.44483947753903,225.7965251191765,221.0922278683752,223.5189735650416,60234800,237.92647979736324,0,-0.000759601588213088,-0.0
516,516,516,516,516,2025-01-24,221.5696258544922,224.4041477572621,220.2070739772995,223.5587597719764,54697900,237.84333374023433,0,-0.003934519789726254,-0.0
517,517,517,517,517,2025-01-27,228.61114501953125,230.8886965110468,222.76308687365625,222.802878047592,94863400,237.9553216552734,0,0.03178016453240451,0.0
518,518,518,518,518,2025-01-28,236.9655303955078,238.88505261672515,229.5560092044273,229.5958003833341,75707600,238.234397277832,0,0.03654408613920723,0.0
519,519,519,519,519,2025-01-29,238.05953979492188,238.5568232574634,232.73860067537265,232.8480036441672,45486100,238.51764984130855,0,0.004616744880945767,0.0
520,520,520,520,520,2025-01-30,236.2991485595703,239.48175963713217,235.92122345328548,237.3732826437262,55658300,238.7040310668945,0,-0.007394751904788444,-0.0
521,521,521,521,521,2025-01-31,234.71778869628903,245.8469947494796,232.1716998572169,245.8469947494796,100959800,238.92283508300778,0,-0.006692194503962079,-0.0
522,522,522,522,522,2025-02-03,226.77120971679688,230.5704628324937,224.4737624406888,228.7404632470789,73063300,238.92263580322262,0,-0.03385588720663424,-0.0
